Facility Id,Facility Name_x,Latitude,Longitude,Unit Name,Primary NAICS Code_y,Unit CO2 emissions (non-biogenic),Specific Fuel Type
1003518,LANXESS Corporation Kalama Site,46.02191,-122.85698,GP-Misc. Units,325199.0,2386.1,Natural Gas (Weighted U.S. Average)
1003518,LANXESS Corporation Kalama Site,46.02191,-122.85698,Heater U-1 (EU04),325199.0,14260.2,Natural Gas (Weighted U.S. Average)
1003518,LANXESS Corporation Kalama Site,46.02191,-122.85698,Heater U-12 (EU-11),325199.0,886.6,Natural Gas (Weighted U.S. Average)
1003518,LANXESS Corporation Kalama Site,46.02191,-122.85698,Heater U-16 (EU14),325199.0,1399.5,Natural Gas (Weighted U.S. Average)
1003518,LANXESS Corporation Kalama Site,46.02191,-122.85698,RTO X-100,325199.0,84.9,Natural Gas (Weighted U.S. Average)
1003518,LANXESS Corporation Kalama Site,46.02191,-122.85698,RTO X-150,325199.0,182.6,Natural Gas (Weighted U.S. Average)
1001905,LCC BAYPORT LYONDELL,29.61,-95.05,GP-900 Furnaces,325110.0,12488.7,Fuel Gas
1001905,LCC BAYPORT LYONDELL,29.61,-95.05,GP-Diesel Air Compressors,325110.0,20.9,Distillate Fuel Oil No. 2
1001905,LCC BAYPORT LYONDELL,29.61,-95.05,GP-Nat Gas Furnaces,325110.0,70222.2,Natural Gas (Weighted U.S. Average)
1007137,LCY ELASTOMERS,29.772089,-95.019464,GP-BOILER,325212.0,27482.5,Natural Gas (Weighted U.S. Average)
1007137,LCY ELASTOMERS,29.772089,-95.019464,VE-11,325212.0,17406.3,Natural Gas (Weighted U.S. Average)
1006732,LINDE ONTARIO CA,34.06354,-117.52929,GP-1,325120.0,19.8,Natural Gas (Weighted U.S. Average)
1006562,LINDE TEXAS CITY,29.37815,-94.90251,ASU Heater,325120.0,1478.7,Natural Gas (Weighted U.S. Average)
1006562,LINDE TEXAS CITY,29.37815,-94.90251,HYCO-HTR1,325120.0,12827.1,Natural Gas (Weighted U.S. Average)
1006562,LINDE TEXAS CITY,29.37815,-94.90251,HYCO-HTR2,325120.0,2549.9,Natural Gas (Weighted U.S. Average)
1006856,LION ELASTOMERS ORANGE PLANT,30.04209,-93.83247,CP-Common Natural Gas Line,325212.0,60979.4,Natural Gas (Weighted U.S. Average)
1000619,LUBRIZOL BAYPORT PLANT,29.638475,-95.052814,CP-1,325199.0,23234.6,Natural Gas (Weighted U.S. Average)
1000620,LUBRIZOL DEER PARK PLANT,29.71747,-95.11328,CP-1,325199.0,69845.0,Natural Gas (Weighted U.S. Average)
1000620,LUBRIZOL DEER PARK PLANT,29.71747,-95.11328,CP-2,325199.0,35187.0,Natural Gas (Weighted U.S. Average)
1007562,LYONDELL CHEMICAL CHANNELVIEW,29.8308,-95.1164,Boiler 1,325110.0,32710.4,Natural Gas (Weighted U.S. Average)
1007562,LYONDELL CHEMICAL CHANNELVIEW,29.8308,-95.1164,Boiler 2,325110.0,32710.4,Natural Gas (Weighted U.S. Average)
1007562,LYONDELL CHEMICAL CHANNELVIEW,29.8308,-95.1164,Boiler 3,325110.0,32710.4,Natural Gas (Weighted U.S. Average)
1007562,LYONDELL CHEMICAL CHANNELVIEW,29.8308,-95.1164,ENG1POSM2,325110.0,63.2,Distillate Fuel Oil No. 4
1007562,LYONDELL CHEMICAL CHANNELVIEW,29.8308,-95.1164,ENGUT1,325110.0,79.1,Distillate Fuel Oil No. 4
1007562,LYONDELL CHEMICAL CHANNELVIEW,29.8308,-95.1164,F-57180,325110.0,1399.4,Natural Gas (Weighted U.S. Average)
1007562,LYONDELL CHEMICAL CHANNELVIEW,29.8308,-95.1164,F-6101,325110.0,10229.6,Fuel Gas
1007562,LYONDELL CHEMICAL CHANNELVIEW,29.8308,-95.1164,F-6102,325110.0,10050.4,Fuel Gas
1007562,LYONDELL CHEMICAL CHANNELVIEW,29.8308,-95.1164,F-6103,325110.0,3887.7,Fuel Gas
1007562,LYONDELL CHEMICAL CHANNELVIEW,29.8308,-95.1164,F-6104,325110.0,4128.8,Fuel Gas
1007562,LYONDELL CHEMICAL CHANNELVIEW,29.8308,-95.1164,F-6105,325110.0,13067.5,Fuel Gas
1007562,LYONDELL CHEMICAL CHANNELVIEW,29.8308,-95.1164,F-64170,325110.0,2251.9,Natural Gas (Weighted U.S. Average)
1007562,LYONDELL CHEMICAL CHANNELVIEW,29.8308,-95.1164,F-65630,325110.0,15166.6,Natural Gas (Weighted U.S. Average)
1007562,LYONDELL CHEMICAL CHANNELVIEW,29.8308,-95.1164,F-65630,325110.0,15166.6,Fuel Gas
1007562,LYONDELL CHEMICAL CHANNELVIEW,29.8308,-95.1164,F-65630,325110.0,15166.6,Natural Gasoline
1007562,LYONDELL CHEMICAL CHANNELVIEW,29.8308,-95.1164,F-66850,325110.0,28617.3,Natural Gas (Weighted U.S. Average)
1007562,LYONDELL CHEMICAL CHANNELVIEW,29.8308,-95.1164,F-67800,325110.0,41550.2,Fuel Gas
1007562,LYONDELL CHEMICAL CHANNELVIEW,29.8308,-95.1164,F-67830,325110.0,14539.7,Natural Gas (Weighted U.S. Average)
1007562,LYONDELL CHEMICAL CHANNELVIEW,29.8308,-95.1164,F-96800,325110.0,25014.3,Fuel Gas
1007562,LYONDELL CHEMICAL CHANNELVIEW,29.8308,-95.1164,F-96890,325110.0,301.0,Natural Gas (Weighted U.S. Average)
1007562,LYONDELL CHEMICAL CHANNELVIEW,29.8308,-95.1164,F-97950,325110.0,2204.5,Natural Gas (Weighted U.S. Average)
1004798,Linde Air Separation Facility,32.607498,-95.19722,CP-Hawkins,325120.0,28770.9,Natural Gas (Weighted U.S. Average)
1011080,Linde Facility 0379,29.89028,-93.9368,Auxillary Boiler,325120.0,61595.3,Natural Gas (Weighted U.S. Average)
1005623,Lion Elastomers,29.987664,-93.944972,Boiler 5,325212.0,31642.4,Natural Gas (Weighted U.S. Average)
1005623,Lion Elastomers,29.987664,-93.944972,GP- Boilers1 - 4,325212.0,33472.0,Natural Gas (Weighted U.S. Average)
1005623,Lion Elastomers,29.987664,-93.944972,GP-Diesel Driven Engines (RICE),325212.0,1.2,Natural Gas (Weighted U.S. Average)
1005623,Lion Elastomers,29.987664,-93.944972,S-CBLK,325212.0,1319.7,Natural Gas (Weighted U.S. Average)
1013816,MEGlobal Oyster Creek,28.980228,-95.333659,CP-Natural Gas,325199.0,84705.4,Natural Gas (Weighted U.S. Average)
1007715,MESSER LLC CORTEZ PLANT,37.343787,-108.760096,GP-01,325120.0,774.9,Propane Gas
1005476,MID AMERICA AGRI PRODUCTS WHEATLAND LLC,40.85401,-101.54,GP-1,325193.0,49571.0,Natural Gas (Weighted U.S. Average)
1004018,"MONUMENT CHEMICAL HOUSTON, LLC",29.75487,-95.10327,GP-Heaters-Boilers,325199.0,69340.8,Natural Gas (Weighted U.S. Average)
1007390,Martinez Renewable Fuel Facility,38.0251,-122.0639,1 GP ThOx,325199.0,1013.7,Motor Gasoline
1007390,Martinez Renewable Fuel Facility,38.0251,-122.0639,CP-NG,325199.0,8547.0,Natural Gas (Weighted U.S. Average)
1007390,Martinez Renewable Fuel Facility,38.0251,-122.0639,GP-DIESELS,325199.0,6.2,Distillate Fuel Oil No. 2
1007390,Martinez Renewable Fuel Facility,38.0251,-122.0639,Tank Centrifuge DeBusk ThOx,325199.0,19.7,Crude Oil
1007390,Martinez Renewable Fuel Facility,38.0251,-122.0639,TG1 Cogen Unit,325199.0,125947.4,Natural Gas (Weighted U.S. Average)
1007390,Martinez Renewable Fuel Facility,38.0251,-122.0639,TG2 Cogen Unit,325199.0,111962.2,Natural Gas (Weighted U.S. Average)
1005523,"Monument Chemical Port Arthur, LLC (previously known as KMTEX)",29.829276,-93.966729,GP-Stack,325199.0,15969.7,Natural Gas (Weighted U.S. Average)
1006891,Motiva Port Arthur Chemicals,29.892778,-93.973333,CP-1,325199.0,554964.0,Fuel Gas
1006891,Motiva Port Arthur Chemicals,29.892778,-93.973333,CP-2,325199.0,93975.2,Natural Gas (Weighted U.S. Average)
1006891,Motiva Port Arthur Chemicals,29.892778,-93.973333,LOUBOILER9,325199.0,50087.6,Fuel Gas
1006891,Motiva Port Arthur Chemicals,29.892778,-93.973333,LOUBOILR10,325199.0,45787.1,Fuel Gas
1013265,"NE Nitro Geneva, LLC",40.53892,-97.58003,EP-Engine,325311.0,1.1,Distillate Fuel Oil No. 2
1013265,"NE Nitro Geneva, LLC",40.53892,-97.58003,EU-MSC EMG Engine,325311.0,135.4,Distillate Fuel Oil No. 2
1013265,"NE Nitro Geneva, LLC",40.53892,-97.58003,GP-NATGAS,325311.0,20957.7,Natural Gas (Weighted U.S. Average)
1005675,NIPPON CHEMICAL TEXAS INC,29.608611,-95.051944,GP-COMBUSTUNITS,325110.0,44112.9,Natural Gas (Weighted U.S. Average)
1005127,NORIT AMERICAS INC,32.535981,-94.399072,GP-Marshall Plant,325998.0,8125.4,Lignite
1005127,NORIT AMERICAS INC,32.535981,-94.399072,GP-Marshall Plant,325998.0,8125.4,Natural Gas (Weighted U.S. Average)
1005127,NORIT AMERICAS INC,32.535981,-94.399072,GP-Marshall Plant,325998.0,8125.4,Distillate Fuel Oil No. 1
1005127,NORIT AMERICAS INC,32.535981,-94.399072,GP-Marshall Plant,325998.0,8125.4,Motor Gasoline
1004765,NUGEN ENERGY LLC,43.433852,-97.260926,CP-1,325193.0,193094.8,Natural Gas (Weighted U.S. Average)
1013382,Natgasoline LLC,30.02779,-94.05786,B-14001,325199.0,178699.7,Natural Gas (Weighted U.S. Average)
1013382,Natgasoline LLC,30.02779,-94.05786,CP20-B-01001,325199.0,218288.4,Natural Gas (Weighted U.S. Average)
1010576,Natural Soda,39.9333,-108.4,GP-Natural Soda Plant,325180.0,47787.1,Natural Gas (Weighted U.S. Average)
1004039,"Nebraska Corn Processing, LLC",40.28048,-100.163,CP-1,325193.0,55419.8,Natural Gas (Weighted U.S. Average)
1001705,OCCIDENTAL CHEMICAL CORPORATION INGLESIDE PLANT,27.887484,-97.232926,Cogen CTG#1 & HRSGU#1,325199.0,689752.2,Natural Gas (Weighted U.S. Average)
1001705,OCCIDENTAL CHEMICAL CORPORATION INGLESIDE PLANT,27.887484,-97.232926,Cogen CTG#2 & HRSGU#2,325199.0,673674.0,Natural Gas (Weighted U.S. Average)
1001705,OCCIDENTAL CHEMICAL CORPORATION INGLESIDE PLANT,27.887484,-97.232926,GP-VCM Combustion Sources,325199.0,168755.8,Natural Gas (Weighted U.S. Average)
1010636,OCI Beaumont LLC,30.017336,-94.035029,CP-RFM-41,325199.0,413990.6,Natural Gas (Weighted U.S. Average)
1010636,OCI Beaumont LLC,30.017336,-94.035029,CP-RFM-41,325199.0,413990.6,Fuel Gas
1010636,OCI Beaumont LLC,30.017336,-94.035029,GP-Heaters,325199.0,890.3,Natural Gas (Weighted U.S. Average)
1006890,OQ CORP BAY CITY PLANT,28.861921,-96.020763,302M331,325199.0,29618.6,Fuel Gas
1006890,OQ CORP BAY CITY PLANT,28.861921,-96.020763,302M460,325199.0,41594.7,Fuel Gas
1006890,OQ CORP BAY CITY PLANT,28.861921,-96.020763,BOILER8,325199.0,37194.8,Fuel Gas
1006890,OQ CORP BAY CITY PLANT,28.861921,-96.020763,CP-100,325199.0,268862.1,Natural Gas (Weighted U.S. Average)
1001712,OXY VINYLS LP - Deer Park PVC,29.72613,-95.10802,GP-BOILERS DRYERS VAPORIZER  CAT OXID,325211.0,42404.7,Natural Gas (Weighted U.S. Average)
1001711,OXY VINYLS LP - Deer Park VCM Facility,29.724893,-95.112543,GP-DPVCMFurnacesIncinerators,325199.0,78314.9,Natural Gas (Weighted U.S. Average)
1001713,OXY VINYLS LP - LA PORTE VCM PLANT,29.7237,-95.07408,BGU-026,325180.0,378435.8,Natural Gas (Weighted U.S. Average)
1001713,OXY VINYLS LP - LA PORTE VCM PLANT,29.7237,-95.07408,BGU-029,325180.0,371065.7,Natural Gas (Weighted U.S. Average)
1001713,OXY VINYLS LP - LA PORTE VCM PLANT,29.7237,-95.07408,BGU-030,325180.0,307099.3,Natural Gas (Weighted U.S. Average)
1001713,OXY VINYLS LP - LA PORTE VCM PLANT,29.7237,-95.07408,GP-LaPorte VCM,325180.0,183869.4,Natural Gas (Weighted U.S. Average)
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,A16B_TO,325199.0,178.7,Natural Gas (Weighted U.S. Average)
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,ACL2_Heater,325199.0,10.2,Natural Gas (Weighted U.S. Average)
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,B401_Throx,325199.0,6835.3,Natural Gas (Weighted U.S. Average)
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,B401_Throx,325199.0,6835.3,Fuel Gas
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,B402_Throx,325199.0,6569.9,Natural Gas (Weighted U.S. Average)
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,B402_Throx,325199.0,6569.9,Fuel Gas
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,F210_TO,325199.0,2504.0,Natural Gas (Weighted U.S. Average)
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,FTO_Boiler1,325199.0,35997.9,Natural Gas (Weighted U.S. Average)
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,FTO_Boiler2,325199.0,35410.0,Natural Gas (Weighted U.S. Average)
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,GP-LPFG HEADER AGGREGATE,325199.0,4007.3,Natural Gas (Weighted U.S. Average)
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,PHAC_B901,325199.0,14213.5,Natural Gas (Weighted U.S. Average)
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,PHAC_B902,325199.0,17159.9,Natural Gas (Weighted U.S. Average)
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,PHAC_B903,325199.0,21105.4,Natural Gas (Weighted U.S. Average)
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,PHAC_CATOXID,325199.0,1420.6,Natural Gas (Weighted U.S. Average)
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,PWR3_GT37,325199.0,320798.3,Natural Gas (Weighted U.S. Average)
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,PWR6_GT61,325199.0,357813.2,Natural Gas (Weighted U.S. Average)
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,PWR6_GT63,325199.0,379100.0,Natural Gas (Weighted U.S. Average)
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,PWR6_GT66,325199.0,46006.8,Natural Gas (Weighted U.S. Average)
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,PWR6_GT67,325199.0,419640.2,Natural Gas (Weighted U.S. Average)
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,VCM5_F201,325199.0,34187.3,Natural Gas (Weighted U.S. Average)
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,VCM5_F202,325199.0,38009.1,Natural Gas (Weighted U.S. Average)
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,VCM5_F203,325199.0,34239.7,Natural Gas (Weighted U.S. Average)
1011834,"Olin Blue Cube, Freeport, TX",28.969389,-95.379528,VCM5_F204,325199.0,34554.0,Natural Gas (Weighted U.S. Average)
1003781,Orange Carbon Black Plant,30.153872,-93.727108,GP-1,325180.0,12078.5,Natural Gas (Weighted U.S. Average)
1001710,"Oxy Vinyls, LP- Pasadena Facility",29.712018,-95.14674,GP-AGG,325211.0,107267.1,Natural Gas (Weighted U.S. Average)
1007943,P4 PRODUCTION L L C,42.687031,-111.5878,CP-Natural Gas,325180.0,48694.9,Natural Gas (Weighted U.S. Average)
1007943,P4 PRODUCTION L L C,42.687031,-111.5878,GP-Liquified Petroleum Gas,325180.0,99.6,Propane
1007943,P4 PRODUCTION L L C,42.687031,-111.5878,HWSB Boiler,325180.0,0.0,Wood and Wood Residuals (dry basis)
1007943,P4 PRODUCTION L L C,42.687031,-111.5878,Rotary Kiln,325180.0,466178.2,Bituminous
1007943,P4 PRODUCTION L L C,42.687031,-111.5878,Rotary Kiln,325180.0,466178.2,Fuel Gas
1003134,PAMPA PLANT,35.4834,-101.0492,GP-1,325180.0,21865.6,Natural Gas (Weighted U.S. Average)
1007819,PLAINVIEW BIOENERY LLC,34.180594,-101.627387,CP-001,325193.0,127780.4,Natural Gas (Weighted U.S. Average)
1007063,POET Biorefining - Groton,45.453963,-98.137741,CP-1,325193.0,88504.6,Natural Gas (Weighted U.S. Average)
1006030,POET Biorefining - Hudson,43.096842,-96.477478,CP- Common Pipe Facility Wide,325193.0,105376.7,Natural Gas (Weighted U.S. Average)
1006672,"POET Biorefining Mitchell, LLC",43.803421,-98.10484,GP-Prairie Ethanol,325193.0,104663.6,Natural Gas (Weighted U.S. Average)
1004526,POET Biorefining-Chancellor,43.370231,-96.958069,"GP-Great Plains Ethanol, LLC",325193.0,75141.0,Natural Gas (Weighted U.S. Average)
1004526,POET Biorefining-Chancellor,43.370231,-96.958069,"GP-Great Plains Ethanol, LLC",325193.0,75141.0,Landfill Gas
1004526,POET Biorefining-Chancellor,43.370231,-96.958069,"GP-Great Plains Ethanol, LLC",325193.0,75141.0,Wood and Wood Residuals (dry basis)
1004103,"POET RESEARCH CENTER, INC.",43.1468,-97.7264,GP-,325193.0,15481.5,Natural Gas (Weighted U.S. Average)
1002073,"POET- Biorefining Fairmont, LLC",40.61137,-97.6014,CP-1,325193.0,178083.5,Natural Gas (Weighted U.S. Average)
1009064,Pasadena Plant,29.694534,-95.158846,BLR-1,325199.0,29995.3,Natural Gas (Weighted U.S. Average)
1009064,Pasadena Plant,29.694534,-95.158846,BLR-1,325199.0,29995.3,Fuel Gas
1009064,Pasadena Plant,29.694534,-95.158846,BLR-2,325199.0,30425.4,Natural Gas (Weighted U.S. Average)
1009064,Pasadena Plant,29.694534,-95.158846,BLR-2,325199.0,30425.4,Fuel Gas
1007262,"Pelican Renewables, LLC",37.9413,-121.3385,GP-1,325193.0,0.1,Natural Gas (Weighted U.S. Average)
1004713,Poet Biorefining-Big Stone,45.301333,-96.511361,CP-POET BIG Facility,325193.0,94538.3,Natural Gas (Weighted U.S. Average)
1011907,Proman USA (Pampa) LLC,35.483464,-101.046767,GP-1,325199.0,43267.9,Natural Gas (Weighted U.S. Average)
1001723,REDFIELD ENERGY LLC,44.91166,-98.50145,CP-001,325193.0,69700.3,Natural Gas (Weighted U.S. Average)
1002076,ROHM AND HAAS TEXAS DEER PARK PLANT,29.73151,-95.10135,35-HR-5,325199.0,22787.0,Natural Gas (Weighted U.S. Average)
1002076,ROHM AND HAAS TEXAS DEER PARK PLANT,29.73151,-95.10135,36-HR-5,325199.0,23146.6,Natural Gas (Weighted U.S. Average)
1002076,ROHM AND HAAS TEXAS DEER PARK PLANT,29.73151,-95.10135,38-HR-5,325199.0,18067.0,Natural Gas (Weighted U.S. Average)
1002076,ROHM AND HAAS TEXAS DEER PARK PLANT,29.73151,-95.10135,BH-2-3,325199.0,45495.6,Natural Gas (Weighted U.S. Average)
1002076,ROHM AND HAAS TEXAS DEER PARK PLANT,29.73151,-95.10135,BH-2-4,325199.0,75204.3,Natural Gas (Weighted U.S. Average)
1002076,ROHM AND HAAS TEXAS DEER PARK PLANT,29.73151,-95.10135,HT-1,325199.0,843.2,Natural Gas (Weighted U.S. Average)
1002076,ROHM AND HAAS TEXAS DEER PARK PLANT,29.73151,-95.10135,HT-11,325199.0,27243.6,Natural Gas (Weighted U.S. Average)
1002076,ROHM AND HAAS TEXAS DEER PARK PLANT,29.73151,-95.10135,HT-2,325199.0,1580.4,Natural Gas (Weighted U.S. Average)
1002076,ROHM AND HAAS TEXAS DEER PARK PLANT,29.73151,-95.10135,HT-3,325199.0,24340.7,Natural Gas (Weighted U.S. Average)
1002076,ROHM AND HAAS TEXAS DEER PARK PLANT,29.73151,-95.10135,HT-30,325199.0,8994.7,Natural Gas (Weighted U.S. Average)
1002076,ROHM AND HAAS TEXAS DEER PARK PLANT,29.73151,-95.10135,HT-32,325199.0,739.1,Natural Gas (Weighted U.S. Average)
1002076,ROHM AND HAAS TEXAS DEER PARK PLANT,29.73151,-95.10135,HT-46,325199.0,50904.9,Natural Gas (Weighted U.S. Average)
1002076,ROHM AND HAAS TEXAS DEER PARK PLANT,29.73151,-95.10135,HT-49,325199.0,105.6,Natural Gas (Weighted U.S. Average)
1002076,ROHM AND HAAS TEXAS DEER PARK PLANT,29.73151,-95.10135,HT-9,325199.0,731.0,Natural Gas (Weighted U.S. Average)
1002076,ROHM AND HAAS TEXAS DEER PARK PLANT,29.73151,-95.10135,N-12,325199.0,4344.9,Natural Gas (Weighted U.S. Average)
1002076,ROHM AND HAAS TEXAS DEER PARK PLANT,29.73151,-95.10135,N-13,325199.0,0.0,Natural Gas (Weighted U.S. Average)
1002076,ROHM AND HAAS TEXAS DEER PARK PLANT,29.73151,-95.10135,N-14,325199.0,6353.1,Natural Gas (Weighted U.S. Average)
1002076,ROHM AND HAAS TEXAS DEER PARK PLANT,29.73151,-95.10135,N-3,325199.0,4167.2,Natural Gas (Weighted U.S. Average)
1002909,Red River Energy,45.872608,-96.725109,CP-1,325193.0,46293.0,Natural Gas (Weighted U.S. Average)
1013622,Ringneck Energy,44.69334,-100.062568,CP-1,325193.0,91.3,Natural Gas (Weighted U.S. Average)
1003382,SABINE RIVER OPERATIONS,30.054796,-93.753863,GP-1,325199.0,34514.1,Natural Gas (Weighted U.S. Average)
1003382,SABINE RIVER OPERATIONS,30.054796,-93.753863,GP-Ethylene,325199.0,483735.0,Natural Gas (Weighted U.S. Average)
1003382,SABINE RIVER OPERATIONS,30.054796,-93.753863,GP-Ethylene,325199.0,483735.0,Fuel Gas
1003382,SABINE RIVER OPERATIONS,30.054796,-93.753863,OLD DUPONT COGEN,325199.0,128154.2,Natural Gas (Weighted U.S. Average)
1006453,SHINTECH INCORPORATED,28.993626,-95.357721,CP-Shintech Freeport,325211.0,132555.3,Natural Gas (Weighted U.S. Average)
1001870,SI GROUP INC TX OPERATIONS,28.9744,-95.34453,CP-NG1,325194.0,72714.6,Natural Gas (Weighted U.S. Average)
1003087,SIMPLOT PHOSPHATES,41.53841,-109.12746,CP-Plant High Meter - 94400001,325312.0,3413.9,Natural Gas (Weighted U.S. Average)
1003087,SIMPLOT PHOSPHATES,41.53841,-109.12746,CP-Plant Low Meter - 27101941,325312.0,2713.9,Natural Gas (Weighted U.S. Average)
1003087,SIMPLOT PHOSPHATES,41.53841,-109.12746,Tailings Water Booster Pump,325312.0,111.3,Distillate Fuel Oil No. 2
1003087,SIMPLOT PHOSPHATES,41.53841,-109.12746,Warehouse #3,325312.0,31.5,Propane
1003087,SIMPLOT PHOSPHATES,41.53841,-109.12746,Zurn Meter - 213000027,325312.0,9529.7,Natural Gas (Weighted U.S. Average)
1005683,"SIOUXLAND ETHANOL, LLC",42.45924,-96.5995,GP-TO/Dryers,325193.0,105116.9,Natural Gas (Weighted U.S. Average)
1005683,"SIOUXLAND ETHANOL, LLC",42.45924,-96.5995,GP-TO/Dryers,325193.0,105116.9,Landfill Gas
1011974,SOLVAY Specialty Polymers USA - LLC,35.701511,-101.355111,GP-1,325211.0,30979.8,Natural Gas (Weighted U.S. Average)
1006055,"STERLING ETHANOL, LLC",40.6375,-103.190556,Boiler,325193.0,56312.7,Natural Gas (Weighted U.S. Average)
1002148,"Sandhills Renewable Energy, LLC",42.51899,-98.9596,GP-01,325193.0,51594.0,Natural Gas (Weighted U.S. Average)
1007074,Sasol Chemicals (USA) LLC,29.760745,-95.176749,CP-1,325194.0,46282.4,Natural Gas (Weighted U.S. Average)
1007074,Sasol Chemicals (USA) LLC,29.760745,-95.176749,P-999,325194.0,1.4,Distillate Fuel Oil No. 2
1003007,"Sekisui Specialty Chemicals America, LLC - Pasadena",29.716059,-95.189998,Boiler 15.50 EPN 804,325211.0,23142.1,Natural Gas (Weighted U.S. Average)
1007002,Shell Deer Park Chemical,29.722222,-95.126944,F8300,325110.0,5900.8,Natural Gas (Weighted U.S. Average)
1007002,Shell Deer Park Chemical,29.722222,-95.126944,FOL601,325110.0,6862.8,Fuel Gas
1007002,Shell Deer Park Chemical,29.722222,-95.126944,FOL602,325110.0,2939.9,Fuel Gas
1007002,Shell Deer Park Chemical,29.722222,-95.126944,FOL603,325110.0,5812.0,Fuel Gas
1007002,Shell Deer Park Chemical,29.722222,-95.126944,FOL604,325110.0,6701.6,Fuel Gas
1007002,Shell Deer Park Chemical,29.722222,-95.126944,FOL700,325110.0,39358.0,Fuel Gas
1007002,Shell Deer Park Chemical,29.722222,-95.126944,FOL710,325110.0,45568.8,Fuel Gas
1007002,Shell Deer Park Chemical,29.722222,-95.126944,FP31050,325110.0,83210.6,Fuel Gas
1007002,Shell Deer Park Chemical,29.722222,-95.126944,FP31060,325110.0,74270.4,Fuel Gas
1007002,Shell Deer Park Chemical,29.722222,-95.126944,FP31070,325110.0,69049.3,Fuel Gas
1007002,Shell Deer Park Chemical,29.722222,-95.126944,FP31080,325110.0,45072.8,Fuel Gas
1007002,Shell Deer Park Chemical,29.722222,-95.126944,FP31090,325110.0,49208.1,Fuel Gas
1007002,Shell Deer Park Chemical,29.722222,-95.126944,FP31100,325110.0,42820.5,Fuel Gas
1007002,Shell Deer Park Chemical,29.722222,-95.126944,FP31110,325110.0,65927.7,Fuel Gas
1007002,Shell Deer Park Chemical,29.722222,-95.126944,FP31120,325110.0,31487.6,Fuel Gas
1007002,Shell Deer Park Chemical,29.722222,-95.126944,FP31130,325110.0,9347.5,Fuel Gas
1007002,Shell Deer Park Chemical,29.722222,-95.126944,FP31140,325110.0,59196.3,Fuel Gas
1007002,Shell Deer Park Chemical,29.722222,-95.126944,H87920,325110.0,100817.2,Natural Gas (Weighted U.S. Average)
1007002,Shell Deer Park Chemical,29.722222,-95.126944,H87920,325110.0,100817.2,Fuel Gas
1007002,Shell Deer Park Chemical,29.722222,-95.126944,H87920,325110.0,100817.2,Fuel Gas
1007002,Shell Deer Park Chemical,29.722222,-95.126944,H9200,325110.0,3111.8,Natural Gas (Weighted U.S. Average)
1007868,TICONA POLYMERS INCORPORATED,27.5672,-97.8254,117HE2680,325199.0,26301.9,Natural Gas (Weighted U.S. Average)
1007868,TICONA POLYMERS INCORPORATED,27.5672,-97.8254,117HE2680,325199.0,26301.9,Fuel Gas
1007868,TICONA POLYMERS INCORPORATED,27.5672,-97.8254,122HE2723,325199.0,23520.8,Natural Gas (Weighted U.S. Average)
1007868,TICONA POLYMERS INCORPORATED,27.5672,-97.8254,122HE2723,325199.0,23520.8,Fuel Gas
1007868,TICONA POLYMERS INCORPORATED,27.5672,-97.8254,305DB,325199.0,20815.6,Natural Gas (Weighted U.S. Average)
1007868,TICONA POLYMERS INCORPORATED,27.5672,-97.8254,305PT1861,325199.0,179731.1,Natural Gas (Weighted U.S. Average)
1007868,TICONA POLYMERS INCORPORATED,27.5672,-97.8254,310B12,325199.0,90984.4,Natural Gas (Weighted U.S. Average)
1007868,TICONA POLYMERS INCORPORATED,27.5672,-97.8254,310B16,325199.0,12618.0,Natural Gas (Weighted U.S. Average)
1007868,TICONA POLYMERS INCORPORATED,27.5672,-97.8254,B21,325199.0,74563.1,Natural Gas (Weighted U.S. Average)
1007868,TICONA POLYMERS INCORPORATED,27.5672,-97.8254,GP-Flares,325199.0,8160.1,Fuel Gas
1007868,TICONA POLYMERS INCORPORATED,27.5672,-97.8254,ICE-57,325199.0,842.7,Distillate Fuel Oil No. 2
